n,value,time_taken
24927,7.52e5208,0.010124683380126953
24928,1.22e5209,0.00754094123840332
24929,1.97e5209,0.008998870849609375
24930,3.19e5209,0.0030863285064697266
24931,5.16e5209,0.00820469856262207
24932,8.34e5209,0.011914253234863281
24933,1.35e5210,0.006653785705566406
24934,2.18e5210,0.011441469192504883
24935,3.53e5210,0.008723020553588867
24936,5.72e5210,0.009688138961791992
24937,9.25e5210,0.007824182510375977
24938,1.5e5211,0.00908970832824707
24939,2.42e5211,0.008432149887084961
24940,3.92e5211,0.006734609603881836
24941,6.34e5211,0.00501561164855957
24942,1.03e5212,0.018793344497680664
24943,1.66e5212,0.01922321319580078
24944,2.69e5212,0.009213685989379883
24945,4.35e5212,0.010638713836669922
24946,7.03e5212,0.009075403213500977
24947,1.14e5213,0.009022951126098633
24948,1.84e5213,0.009530782699584961
24949,2.98e5213,0.009604930877685547
24950,4.82e5213,0.008792400360107422
24951,7.8e5213,0.008558511734008789
24952,1.26e5214,0.007902860641479492
24953,2.04e5214,0.008562803268432617
24954,3.3e5214,0.008735179901123047
24955,5.35e5214,0.009096145629882812
24956,8.65e5214,0.00870370864868164
24957,1.4e5215,0.00921320915222168
24958,2.26e5215,0.008626222610473633
24959,3.66e5215,0.010219335556030273
24960,5.93e5215,0.006934642791748047
24961,9.59e5215,0.010204792022705078
24962,1.55e5216,0.011058568954467773
24963,2.51e5216,0.00859832763671875
24964,4.06e5216,0.015473365783691406
24965,6.58e5216,0.008702278137207031
24966,1.06e5217,0.01063084602355957
24967,1.72e5217,0.010834217071533203
24968,2.79e5217,0.0119171142578125
24969,4.51e5217,0.01345372200012207
24970,7.29e5217,0.012916088104248047
24971,1.18e5218,0.00791311264038086
24972,1.91e5218,0.009698629379272461
24973,3.09e5218,0.009303808212280273
24974,5e5218,0.010988950729370117
24975,8.09e5218,0.010010242462158203
24976,1.31e5219,0.011240720748901367
24977,2.12e5219,0.009211540222167969
24978,3.43e5219,0.009898185729980469
24979,5.54e5219,0.010106801986694336
24980,8.97e5219,0.010587692260742188
24981,1.45e5220,0.00925445556640625
24982,2.35e5220,0.0099639892578125
24983,3.8e5220,0.013811588287353516
24984,6.15e5220,0.008049249649047852
24985,9.95e5220,0.009245157241821289
24986,1.61e5221,0.009054422378540039
24987,2.6e5221,0.00864100456237793
24988,4.21e5221,0.009053468704223633
24989,6.82e5221,0.010315656661987305
24990,1.1e5222,0.009559392929077148
24991,1.79e5222,0.009377717971801758
24992,2.89e5222,0.008730411529541016
24993,4.67e5222,0.012057781219482422
24994,7.56e5222,0.010011672973632812
24995,1.22e5223,0.009208440780639648
24996,1.98e5223,0.00928044319152832
24997,3.2e5223,0.009428024291992188
24998,5.18e5223,0.010007143020629883
24999,8.39e5223,0.011034965515136719
25000,1.36e5224,0.011652469635009766
25001,2.2e5224,0.0058498382568359375
25002,3.55e5224,0.011580705642700195
25003,5.75e5224,0.008878946304321289
25004,9.3e5224,0.00860285758972168
25005,1.5e5225,0.009127140045166016
25006,2.43e5225,0.0020246505737304688
25007,3.94e5225,0.01586174964904785
25008,6.37e5225,0.009382963180541992
25009,1.03e5226,0.008490800857543945
25010,1.67e5226,0.007820606231689453
25011,2.7e5226,0.008033514022827148
25012,4.37e5226,0.005219936370849609
25013,7.07e5226,0.013496637344360352
25014,1.14e5227,0.007866382598876953
25015,1.85e5227,0.012065410614013672
25016,2.99e5227,0.006794452667236328
25017,4.85e5227,0.011065483093261719
25018,7.84e5227,0.008906126022338867
25019,1.27e5228,0.009254932403564453
25020,2.05e5228,0.010094165802001953
25021,3.32e5228,0.009121179580688477
25022,5.37e5228,0.009273290634155273
25023,8.69e5228,0.010175228118896484
25024,1.41e5229,0.009140729904174805
25025,2.28e5229,0.010229825973510742
25026,3.68e5229,0.00903010368347168
25027,5.96e5229,0.009278535842895508
25028,9.64e5229,0.010595321655273438
25029,1.56e5230,0.009716987609863281
25030,2.52e5230,0.008417844772338867
25031,4.08e5230,0.008356571197509766
25032,6.61e5230,0.005141258239746094
25033,1.07e5231,0.008773088455200195
25034,1.73e5231,0.0030355453491210938
25035,2.8e5231,0.012601852416992188
25036,4.53e5231,0.011327505111694336
25037,7.33e5231,0.005300760269165039
25038,1.19e5232,0.013918638229370117
25039,1.92e5232,0.007025957107543945
25040,3.1e5232,0.01032257080078125
25041,5.02e5232,0.006440162658691406
25042,8.13e5232,0.011357307434082031
25043,1.32e5233,0.008474588394165039
25044,2.13e5233,0.01002955436706543
25045,3.44e5233,0.008697271347045898
25046,5.57e5233,0.008397817611694336
25047,9.01e5233,0.009749889373779297
25048,1.46e5234,0.008960485458374023
25049,2.36e5234,0.011911392211914062
25050,3.82e5234,0.013675928115844727
25051,6.18e5234,0.015868663787841797
25052,10e5234,0.007848739624023438
25053,1.62e5235,0.007587432861328125
25054,2.62e5235,0.012204647064208984
25055,4.24e5235,0.00841975212097168
25056,6.85e5235,0.009035825729370117
25057,1.11e5236,0.00901937484741211
25058,1.79e5236,0.0073089599609375
25059,2.9e5236,0.0070230960845947266
25060,4.7e5236,0.007628679275512695
25061,7.6e5236,0.013331413269042969
25062,1.23e5237,0.006998777389526367
25063,1.99e5237,0.014033317565917969
25064,3.22e5237,0.015463590621948242
25065,5.21e5237,0.015148162841796875
25066,8.43e5237,0.01583695411682129
25067,1.36e5238,0.014931201934814453
25068,2.21e5238,0.008538961410522461
25069,3.57e5238,0.009272098541259766
25070,5.78e5238,0.008880615234375
25071,9.35e5238,0.003901243209838867
25072,1.51e5239,0.008397340774536133
25073,2.45e5239,0.006392955780029297
25074,3.96e5239,0.009699344635009766
25075,6.41e5239,0.011658668518066406
25076,1.04e5240,0.006665468215942383
25077,1.68e5240,0.012876510620117188
25078,2.71e5240,0.007420778274536133
25079,4.39e5240,0.010286808013916016
25080,7.1e5240,0.0075225830078125
25081,1.15e5241,0.01085662841796875
25082,1.86e5241,0.008933782577514648
25083,3.01e5241,0.011584997177124023
25084,4.87e5241,0.007666110992431641
25085,7.88e5241,0.010322809219360352
25086,1.27e5242,0.009135246276855469
25087,2.06e5242,0.012553930282592773
25088,3.34e5242,0.008509159088134766
25089,5.4e5242,0.011624813079833984
25090,8.74e5242,0.008551597595214844
25091,1.41e5243,0.008900642395019531
25092,2.29e5243,0.008383750915527344
25093,3.7e5243,0.00901651382446289
25094,5.99e5243,0.008818626403808594
25095,9.69e5243,0.010069131851196289
25096,1.57e5244,0.008927106857299805
25097,2.54e5244,0.003989458084106445
25098,4.11e5244,0.013791561126708984
25099,6.64e5244,0.007019996643066406
25100,1.07e5245,0.010080099105834961
25101,1.74e5245,0.010625600814819336
25102,2.81e5245,0.007300138473510742
25103,4.55e5245,0.00930023193359375
25104,7.37e5245,0.010453462600708008
25105,1.19e5246,0.009074926376342773
25106,1.93e5246,0.00860905647277832
25107,3.12e5246,0.011237144470214844
25108,5.05e5246,0.009044170379638672
25109,8.17e5246,0.009081602096557617
25110,1.32e5247,0.008828878402709961
25111,2.14e5247,0.008928537368774414
25112,3.46e5247,0.0034432411193847656
25113,5.6e5247,0.00756072998046875
25114,9.06e5247,0.006707191467285156
25115,1.47e5248,0.014245271682739258
25116,2.37e5248,0.00970911979675293
25117,3.84e5248,0.011713027954101562
25118,6.21e5248,0.013649225234985352
25119,1e5249,0.01376795768737793
25120,1.63e5249,0.01189875602722168
25121,2.63e5249,0.012892723083496094
25122,4.26e5249,0.010725021362304688
25123,6.89e5249,0.007622718811035156
25124,1.11e5250,0.012956619262695312
25125,1.8e5250,0.011586189270019531
25126,2.92e5250,0.009313821792602539
25127,4.72e5250,0.008874893188476562
25128,7.64e5250,0.00966191291809082
25129,1.24e5251,0.0111083984375
25130,2e5251,0.009210824966430664
25131,3.24e5251,0.009772777557373047
25132,5.23e5251,0.009084463119506836
25133,8.47e5251,0.009052753448486328
25134,1.37e5252,0.009173393249511719
25135,2.22e5252,0.009085655212402344
25136,3.59e5252,0.0055501461029052734
25137,5.81e5252,0.010125398635864258
25138,9.39e5252,0.01030588150024414
25139,1.52e5253,0.009705305099487305
25140,2.46e5253,0.009331226348876953
25141,3.98e5253,0.008994340896606445
25142,6.44e5253,0.009142160415649414
25143,1.04e5254,0.00985264778137207
25144,1.69e5254,0.009721517562866211
25145,2.73e5254,0.009338140487670898
25146,4.41e5254,0.009084224700927734
25147,7.14e5254,0.0060122013092041016
25148,1.16e5255,0.0067594051361083984
25149,1.87e5255,0.013826131820678711
25150,3.02e5255,0.008288145065307617
25151,4.89e5255,0.005292415618896484
25152,7.92e5255,0.015364646911621094
25153,1.28e5256,0.010263919830322266
25154,2.07e5256,0.009177923202514648
25155,3.35e5256,0.009432554244995117
25156,5.43e5256,0.009869575500488281
25157,8.78e5256,0.010441064834594727
25158,1.42e5257,0.014818191528320312
25159,2.3e5257,0.01835155487060547
25160,3.72e5257,0.013314008712768555
25161,6.02e5257,0.008458137512207031
25162,9.74e5257,0.011343955993652344
25163,1.58e5258,0.00893855094909668
25164,2.55e5258,0.011951684951782227
25165,4.13e5258,0.006884574890136719
25166,6.68e5258,0.020663738250732422
25167,1.08e5259,0.016010284423828125
25168,1.75e5259,0.010675191879272461
25169,2.83e5259,0.010530710220336914
25170,4.58e5259,0.00952601432800293
25171,7.4e5259,0.0074350833892822266
25172,1.2e5260,0.02470993995666504
25173,1.94e5260,0.014378070831298828
25174,3.14e5260,0.012267589569091797
25175,5.07e5260,0.010406970977783203
25176,8.21e5260,0.00854945182800293
25177,1.33e5261,0.009706974029541016
25178,2.15e5261,0.011497259140014648
25179,3.48e5261,0.016368865966796875
25180,5.63e5261,0.015697002410888672
25181,9.11e5261,0.009481191635131836
25182,1.47e5262,0.0059397220611572266
25183,2.38e5262,0.015998363494873047
25184,3.86e5262,0.012793540954589844
25185,6.24e5262,0.011550426483154297
25186,1.01e5263,0.009152412414550781
25187,1.63e5263,0.009354829788208008
25188,2.64e5263,0.008811473846435547
25189,4.28e5263,0.010068655014038086
25190,6.92e5263,0.010894060134887695
25191,1.12e5264,0.01676774024963379
25192,1.81e5264,0.013426780700683594
25193,2.93e5264,0.010240316390991211
25194,4.74e5264,0.011743307113647461
25195,7.68e5264,0.013629436492919922
25196,1.24e5265,0.011293888092041016
25197,2.01e5265,0.01349949836730957
25198,3.25e5265,0.009287595748901367
25199,5.26e5265,0.012800455093383789
25200,8.51e5265,0.01228785514831543
25201,1.38e5266,0.011472225189208984
25202,2.23e5266,0.009854316711425781
25203,3.61e5266,0.01153564453125
25204,5.83e5266,0.009777307510375977
25205,9.44e5266,0.0087127685546875
25206,1.53e5267,0.01007533073425293
25207,2.47e5267,0.009974479675292969
25208,4e5267,0.011259078979492188
25209,6.47e5267,0.009612321853637695
25210,1.05e5268,0.009982109069824219
25211,1.69e5268,0.0093994140625
25212,2.74e5268,0.01095724105834961
25213,4.44e5268,0.009559869766235352
25214,7.18e5268,0.010610580444335938
25215,1.16e5269,0.009006500244140625
25216,1.88e5269,0.00910496711730957
25217,3.04e5269,0.009360551834106445
25218,4.92e5269,0.009062767028808594
25219,7.96e5269,0.00861811637878418
25220,1.29e5270,0.009235620498657227
25221,2.08e5270,0.009650230407714844
25222,3.37e5270,0.008780479431152344
25223,5.45e5270,0.0074710845947265625
25224,8.83e5270,0.008980512619018555
25225,1.43e5271,0.008804082870483398
25226,2.31e5271,0.009734392166137695
25227,3.74e5271,0.009396553039550781
25228,6.05e5271,0.009816169738769531
25229,9.79e5271,0.008754968643188477
25230,1.58e5272,0.008944511413574219
25231,2.56e5272,0.009559154510498047
25232,4.15e5272,0.008142709732055664
25233,6.71e5272,0.008342742919921875
25234,1.09e5273,0.008408308029174805
25235,1.76e5273,0.009352922439575195
25236,2.84e5273,0.009430408477783203
25237,4.6e5273,0.01566028594970703
25238,7.44e5273,0.009111404418945312
25239,1.2e5274,0.008447647094726562
25240,1.95e5274,0.008942604064941406
25241,3.15e5274,0.008472919464111328
25242,5.1e5274,0.008920431137084961
25243,8.25e5274,0.008136272430419922
25244,1.34e5275,0.0047588348388671875
25245,2.16e5275,0.014117240905761719
25246,3.5e5275,0.008368968963623047
25247,5.66e5275,0.008942604064941406
25248,9.15e5275,0.009551286697387695
25249,1.48e5276,0.008767843246459961
25250,2.4e5276,0.00926828384399414
25251,3.88e5276,0.009902000427246094
25252,6.27e5276,0.008713483810424805
25253,1.01e5277,0.00985407829284668
25254,1.64e5277,0.009661197662353516
25255,2.66e5277,0.008719921112060547
25256,4.3e5277,0.008300304412841797
25257,6.96e5277,0.008480072021484375
25258,1.13e5278,0.007879495620727539
25259,1.82e5278,0.009567737579345703
25260,2.95e5278,0.008773326873779297
25261,4.77e5278,0.009201288223266602
25262,7.71e5278,0.009793519973754883
25263,1.25e5279,0.009122848510742188
25264,2.02e5279,0.008935689926147461
25265,3.27e5279,0.011501073837280273
25266,5.29e5279,0.018735885620117188
25267,8.56e5279,0.0171663761138916
25268,1.38e5280,0.009361743927001953
25269,2.24e5280,0.009543895721435547
25270,3.62e5280,0.008835792541503906
25271,5.86e5280,0.008818387985229492
25272,9.49e5280,0.009064435958862305
25273,1.54e5281,0.008928060531616211
25274,2.48e5281,0.008993864059448242
25275,4.02e5281,0.007950782775878906
25276,6.5e5281,0.008341312408447266
25277,1.05e5282,0.008855819702148438
25278,1.7e5282,0.01031351089477539
25279,2.75e5282,0.008020877838134766
25280,4.46e5282,0.013031721115112305
25281,7.21e5282,0.00734710693359375
25282,1.17e5283,0.006868600845336914
25283,1.89e5283,0.014597415924072266
25284,3.06e5283,0.009189844131469727
25285,4.94e5283,0.008923768997192383
25286,8e5283,0.009929656982421875
25287,1.29e5284,0.008781671524047852
25288,2.09e5284,0.008292675018310547
25289,3.39e5284,0.010455131530761719
25290,5.48e5284,0.009973287582397461
25291,8.87e5284,0.009972333908081055
25292,1.44e5285,0.013901948928833008
25293,2.32e5285,0.01648116111755371
25294,3.76e5285,0.010695219039916992
25295,6.08e5285,0.011356592178344727
25296,9.84e5285,0.00990748405456543
25297,1.59e5286,0.009795188903808594
25298,2.58e5286,0.009056329727172852
25299,4.17e5286,0.010150909423828125
25300,6.74e5286,0.009416580200195312
25301,1.09e5287,0.012189865112304688
25302,1.77e5287,0.010577917098999023
25303,2.86e5287,0.009492158889770508
25304,4.62e5287,0.0069539546966552734
25305,7.48e5287,0.010325908660888672
25306,1.21e5288,0.010981321334838867
25307,1.96e5288,0.008656024932861328
25308,3.17e5288,0.012261152267456055
25309,5.13e5288,0.00938105583190918
25310,8.29e5288,0.009151935577392578
25311,1.34e5289,0.009680032730102539
25312,2.17e5289,0.008612394332885742
25313,3.51e5289,0.009807825088500977
25314,5.68e5289,0.009082317352294922
25315,9.2e5289,0.008777856826782227
25316,1.49e5290,0.004176616668701172
25317,2.41e5290,0.008938312530517578
25318,3.9e5290,0.009597301483154297
25319,6.3e5290,0.009231328964233398
25320,1.02e5291,0.009965658187866211
25321,1.65e5291,0.008519411087036133
25322,2.67e5291,0.01129913330078125
25323,4.32e5291,0.011842012405395508
25324,6.99e5291,0.013863325119018555
25325,1.13e5292,0.008924007415771484
25326,1.83e5292,0.009308576583862305
25327,2.96e5292,0.010388612747192383
25328,4.79e5292,0.009165048599243164
25329,7.75e5292,0.008040666580200195
25330,1.25e5293,0.009897947311401367
25331,2.03e5293,0.008611440658569336
25332,3.28e5293,0.010129690170288086
25333,5.31e5293,0.009058237075805664
25334,8.6e5293,0.008962631225585938
25335,1.39e5294,0.007865190505981445
25336,2.25e5294,0.0051271915435791016
25337,3.64e5294,0.01305079460144043
25338,5.89e5294,0.009407758712768555
25339,9.54e5294,0.006659269332885742
25340,1.54e5295,0.009006738662719727
25341,2.5e5295,0.0075495243072509766
25342,4.04e5295,0.011272430419921875
25343,6.54e5295,0.008932113647460938
25344,1.06e5296,0.0055217742919921875
25345,1.71e5296,0.012420415878295898
25346,2.77e5296,0.008877038955688477
25347,4.48e5296,0.009883403778076172
25348,7.25e5296,0.00936436653137207
25349,1.17e5297,0.010310649871826172
25350,1.9e5297,0.009016990661621094
25351,3.07e5297,0.006452322006225586
25352,4.97e5297,0.013342142105102539
25353,8.04e5297,0.008435726165771484
25354,1.3e5298,0.012415647506713867
25355,2.1e5298,0.007915735244750977
25356,3.41e5298,0.010908365249633789
25357,5.51e5298,0.010384321212768555
25358,8.91e5298,0.011422872543334961
25359,1.44e5299,0.00732421875
25360,2.33e5299,0.00851297378540039
25361,3.78e5299,0.009089469909667969
25362,6.11e5299,0.01006460189819336
25363,9.89e5299,0.009760379791259766
25364,1.6e5300,0.009395360946655273
25365,2.59e5300,0.009094476699829102
25366,4.19e5300,0.009245872497558594
25367,6.78e5300,0.008560657501220703
25368,1.1e5301,0.008330106735229492
25369,1.77e5301,0.009263277053833008
25370,2.87e5301,0.01027226448059082
25371,4.64e5301,0.01025843620300293
25372,7.52e5301,0.008985519409179688
25373,1.22e5302,0.01160573959350586
25374,1.97e5302,0.018301725387573242
25375,3.18e5302,0.012438535690307617
25376,5.15e5302,0.009318113327026367
25377,8.33e5302,0.009438753128051758
25378,1.35e5303,0.00922250747680664
25379,2.18e5303,0.009708404541015625
25380,3.53e5303,0.010283946990966797
25381,5.71e5303,0.009498357772827148
25382,9.24e5303,0.009275674819946289
25383,1.5e5304,0.009744644165039062
25384,2.42e5304,0.009773731231689453
25385,3.92e5304,0.010007381439208984
25386,6.34e5304,0.009245157241821289
25387,1.03e5305,0.008577823638916016
25388,1.66e5305,0.00960683822631836
25389,2.68e5305,0.01004171371459961
25390,4.34e5305,0.007458925247192383
25391,7.03e5305,0.011347055435180664
25392,1.14e5306,0.008652448654174805
25393,1.84e5306,0.00783991813659668
25394,2.98e5306,0.010032892227172852
25395,4.82e5306,0.00840306282043457
25396,7.79e5306,0.009466886520385742
25397,1.26e5307,0.008995294570922852
25398,2.04e5307,0.008647680282592773
25399,3.3e5307,0.009323358535766602
25400,5.34e5307,0.00911402702331543
25401,8.64e5307,0.009620189666748047
25402,1.4e5308,0.00852823257446289
25403,2.26e5308,0.009724617004394531
25404,3.66e5308,0.008503198623657227
25405,5.92e5308,0.008089065551757812
25406,9.58e5308,0.009220123291015625
25407,1.55e5309,0.009691238403320312
25408,2.51e5309,0.009783506393432617
25409,4.06e5309,0.010160446166992188
25410,6.57e5309,0.008670806884765625
25411,1.06e5310,0.008873462677001953
25412,1.72e5310,0.008217096328735352
25413,2.78e5310,0.010421991348266602
25414,4.5e5310,0.009049177169799805
25415,7.28e5310,0.009513378143310547
25416,1.18e5311,0.012216806411743164
